,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_YEARS
6144,2,840,1,1,3,0,2,0,2,6,8595550,21
6145,3,1626,2,1,4,1,2,1,0,4,9000960,38
6146,2,1262,2,1,4,0,0,2,1,4,13214700,38
6147,2,1261,2,1,4,1,1,1,2,5,11037750,20
6148,2,1015,1,1,3,0,2,1,2,5,9168900,17
6149,2,1195,1,1,3,1,0,2,1,5,14168750,37
6150,2,800,1,1,2,1,2,0,1,4,7959100,14
6151,3,1873,3,2,5,1,0,0,0,5,15421030,39
6152,4,2207,3,2,5,0,1,2,2,4,10698900,15
6153,3,1732,2,1,4,0,0,1,1,4,13955470,36
6154,2,961,1,1,3,1,0,1,1,5,12661850,19
6155,3,1986,3,2,5,0,2,2,0,6,10360480,53
6156,5,1823,2,1,5,1,2,0,2,5,14531570,24
6157,2,830,1,1,3,0,2,1,0,4,6416600,22
6158,2,724,1,1,2,1,0,2,1,4,10529400,4
6159,2,1007,1,1,3,0,2,1,0,4,7456590,19
6160,3,1875,3,2,5,0,0,1,0,5,15062480,19
6162,3,1693,2,1,4,1,0,1,0,0,12759490,22
6163,3,1538,2,1,4,0,1,1,1,1,6831380,34
6164,5,1993,2,1,5,0,0,2,2,6,23314580,18
6165,1,926,1,1,3,0,0,1,1,6,12310870,38
6166,5,1994,2,1,5,1,1,1,2,6,15147490,12
6167,2,1061,1,1,3,0,2,2,2,5,9400670,26
6168,5,1803,2,1,5,1,1,1,1,4,12827720,26
6169,3,1664,2,1,4,1,0,2,1,2,14299300,15
6170,1,978,1,1,3,0,1,1,0,4,6803175,25
6171,6,1914,2,1,5,1,1,0,0,6,13409070,16
6172,3,1668,2,1,4,0,2,1,1,2,9034940,22
6173,1,1205,2,2,4,0,0,1,1,5,14279490,6
6174,0,685,1,1,2,0,1,1,2,4,5693500,19
6175,4,2088,3,2,5,0,1,2,2,5,11028940,27
6176,2,1014,1,1,3,1,2,1,1,6,10742130,12
6177,2,806,1,1,3,1,1,1,2,4,7778900,34
6178,3,1545,2,1,4,1,2,0,2,2,9674790,22
6179,2,1045,1,1,3,0,0,1,2,6,13520850,11
6180,6,1951,2,1,5,1,2,0,0,4,13576610,43
6181,0,898,1,1,3,0,2,2,0,2,5164250,34
6182,4,2339,4,2,6,1,0,1,2,4,18829680,13
6183,4,2379,4,2,6,0,1,1,1,6,11896620,21
6184,0,1692,2,2,4,1,1,1,2,5,9966750,8
6185,4,2352,4,2,6,1,2,1,2,6,14404780,17
6186,2,1114,1,1,3,1,1,1,2,5,9738300,33
6187,5,1890,2,1,5,1,1,1,2,4,13383450,40
6188,4,2363,4,2,6,0,1,2,1,5,11472860,22
6189,3,1527,2,1,4,0,0,2,0,4,12148390,32
6190,4,2193,3,2,5,1,2,1,1,6,13491940,23
6191,1,1206,2,2,4,1,2,1,0,2,9378105,7
6192,2,728,1,1,2,1,1,0,2,4,7705900,13
6193,2,1231,2,1,4,1,1,1,0,5,9540150,13
6194,3,1735,2,1,4,1,0,1,1,4,15000180,24
6195,0,1266,1,1,3,1,1,1,0,4,6801500,22
6196,3,1977,3,2,5,0,1,0,0,2,7829240,52
6197,6,1915,2,1,5,1,1,0,0,6,13464510,28
6198,2,1295,2,1,4,1,2,1,2,6,11553400,35
6199,2,749,1,1,2,0,0,1,0,5,9544150,5
6200,6,1884,2,1,5,1,0,0,0,4,20497670,11
6201,4,1361,2,1,4,1,2,1,2,5,10637520,4
6202,4,1934,3,2,5,0,1,1,2,6,10915660,22
6203,2,1055,1,1,3,1,1,2,1,6,10013250,27
6204,2,851,1,1,3,1,2,0,2,6,10199620,5
6205,2,1118,1,1,3,1,1,1,0,4,8154400,19
6206,0,1451,2,2,4,0,1,1,0,2,5489750,39
6207,4,2470,4,2,6,0,1,2,1,5,11632500,25
6208,2,935,1,1,3,0,0,2,0,5,11056500,6
6209,4,2500,4,2,6,0,1,1,1,6,12113600,30
6210,5,1984,2,1,5,0,0,1,2,4,20654230,34
6211,5,1818,2,1,5,0,2,2,2,6,15025660,26
6212,3,1741,2,1,4,0,2,1,0,6,10991250,5
6213,2,1065,1,1,3,0,2,1,1,5,8934000,37
6214,2,858,1,1,3,0,0,1,2,5,11597500,14
6215,2,702,1,1,2,0,1,2,1,4,6437350,17
6216,0,613,1,1,2,0,1,2,2,0,4004250,17
6217,5,1896,2,1,5,0,0,2,1,5,20684660,28
6218,0,833,1,1,2,0,2,2,0,0,3267125,43
6219,4,2047,3,2,5,0,2,1,2,6,12402500,8
6220,6,1579,1,1,4,1,0,2,2,5,19124310,43
6221,2,988,1,1,3,1,0,2,1,4,12019650,34
6222,6,1667,1,1,4,1,2,1,0,6,13476000,17
6223,0,1184,1,1,3,0,1,0,0,0,3793250,26
6224,3,1733,2,1,4,0,0,1,0,0,11011880,54
6225,2,1106,1,1,3,1,1,0,2,4,9006900,30
6226,4,2058,4,2,6,0,0,1,2,5,17076900,5
6227,2,1055,1,1,3,1,1,1,0,5,8799000,12
6228,6,1735,1,1,4,1,2,0,0,6,14217890,37
6229,2,809,1,1,3,0,1,2,1,5,7347950,29
6230,4,1335,2,1,4,0,1,1,2,5,9020160,8
6231,0,652,1,1,2,0,2,2,0,5,5093750,35
6232,2,1095,1,1,3,1,2,2,2,6,11301650,6
6233,0,1477,2,2,4,0,1,0,1,4,7685250,13
6234,3,1819,3,2,5,0,2,1,1,1,8380250,35
6235,6,1982,2,1,5,1,1,1,2,6,15880930,18
6236,5,1599,1,1,4,0,1,0,2,5,11391530,38
6237,2,941,1,1,3,0,2,1,2,6,9696120,32
6238,2,1198,1,1,3,0,1,1,1,6,9020650,39
6239,1,967,1,1,3,1,0,0,1,0,10008525,34
6240,3,1637,2,1,4,1,2,1,1,6,12129780,8
6241,0,1678,2,2,4,0,2,1,0,2,6765500,46
6242,1,1023,1,1,3,0,2,2,1,2,8847850,10
6243,0,774,1,1,2,0,1,0,2,1,4577750,21
6244,2,1032,1,1,3,0,0,1,2,4,11679950,33
6245,2,889,1,1,3,1,2,1,2,6,10010430,33
6246,0,974,1,1,3,0,1,1,1,5,5890500,42
6247,0,790,1,1,2,1,1,0,1,6,6918500,49
6249,1,659,1,1,2,1,1,2,2,4,7945975,25
6250,4,2120,3,2,5,1,0,2,2,6,18604220,11
6251,2,843,1,1,3,0,2,1,0,5,7358760,11
6252,2,736,1,1,2,0,0,1,2,4,9435600,27
6253,2,1053,1,1,3,1,1,1,0,4,7819750,33
6254,3,1596,2,1,4,0,0,0,2,1,12536520,6
6255,0,1368,2,2,4,0,1,2,0,2,5430500,49
6256,5,1544,1,1,4,0,2,1,2,6,13241770,35
6257,4,1486,2,1,4,0,0,1,1,4,12549700,4
6258,2,1285,2,1,4,0,2,1,0,5,9317950,26
6259,0,1501,2,2,4,1,1,1,2,1,7730750,27
6260,4,2218,3,2,5,0,2,1,2,5,12731260,15
6261,2,1117,1,1,3,1,1,1,0,6,9871100,6
6262,5,1561,1,1,4,0,1,1,1,5,11325590,17
6263,0,792,1,1,2,0,2,0,2,1,4315500,50
6264,1,1212,2,2,4,0,1,1,1,4,8958560,23
6265,6,1977,2,1,5,0,1,0,0,5,12133960,32
6266,5,1965,2,1,5,0,0,1,2,6,22217590,22
6267,0,775,1,1,2,0,1,1,1,4,4981250,49
6268,2,892,1,1,3,1,2,0,0,5,8568240,31
6269,4,1696,2,1,4,0,2,1,1,4,9303620,24
6270,2,833,1,1,3,0,0,1,1,4,9890550,4
6271,0,541,1,1,2,1,2,1,0,5,5995375,28
6272,4,1414,2,1,4,1,2,1,2,4,10332200,6
6273,3,1966,3,2,5,0,0,2,1,4,15899450,10
6274,2,704,1,1,2,1,2,1,0,6,7769980,30
6275,2,871,1,1,3,0,2,1,2,6,9414770,13
6276,4,1380,2,1,4,1,2,2,2,6,11400820,10
6277,6,1885,2,1,5,0,0,0,0,6,20602870,20
6278,0,916,1,1,3,1,2,1,1,0,5488250,12
6279,2,1115,1,1,3,0,0,1,1,5,12181500,38
6280,2,919,1,1,3,0,0,2,1,4,11336600,12
6281,0,883,1,1,2,0,2,1,0,1,4049375,25
6282,4,2065,3,2,5,1,1,2,2,6,13033360,18
6283,3,1869,3,2,5,0,2,2,2,5,11784400,4
6284,3,1625,2,1,4,0,0,2,1,4,14197950,10
6285,0,537,1,1,2,1,1,1,1,4,5332000,42
6286,3,1534,2,1,4,1,1,1,0,6,9654890,41
6287,2,1082,1,1,3,1,1,1,2,5,9732850,19
6288,2,1279,2,1,4,0,2,0,2,6,11240430,24
6289,6,1544,1,1,4,0,1,2,0,6,11566670,15
6290,2,1101,1,1,3,1,0,1,1,5,13675700,18
6291,0,1230,1,1,3,0,2,0,1,0,5436000,5
6292,0,956,1,1,3,1,0,1,1,1,7686250,43
6293,0,552,1,1,2,1,2,0,1,1,5254250,7
6294,2,925,1,1,3,1,2,1,0,5,8583250,35
6295,5,1822,2,1,5,1,1,1,2,6,14727220,36
6296,6,1781,1,1,4,1,0,2,0,4,20288980,8
6297,5,1628,1,1,4,0,2,0,2,5,13088250,12
6298,4,1736,2,1,4,1,1,1,2,5,10622100,14
6299,4,2016,3,2,5,0,1,1,2,5,11374960,8
6300,1,779,1,1,2,0,2,2,2,0,6146755,37
6301,2,1217,2,1,4,1,1,1,2,6,10718100,30
6302,3,1601,2,1,4,1,0,1,1,2,13026890,37
6303,0,1201,1,1,3,1,0,2,1,1,9505500,22
6304,0,579,1,1,2,0,1,2,2,4,5709500,12
6305,4,2289,4,2,6,0,0,1,2,6,18576840,22
6306,1,1023,1,1,3,1,2,1,1,2,9012665,31
6307,4,1900,3,2,5,1,0,1,1,6,16434500,24
6308,2,807,1,1,3,1,2,1,1,6,9330090,22
6309,6,1653,1,1,4,1,0,0,0,6,19002540,32
6310,4,1452,2,1,4,1,2,2,1,5,10377680,11
6311,6,1934,2,1,5,0,0,2,0,6,21447680,8
6312,3,1972,3,2,5,0,1,2,2,6,11475260,18
6313,5,1606,1,1,4,0,1,0,0,6,11455900,15
6314,6,1908,2,1,5,0,0,0,1,5,20398010,23
6315,2,741,1,1,2,0,0,0,0,4,8258600,32
6316,1,734,1,1,2,1,0,2,2,1,10217940,36
6317,6,1504,1,1,4,1,0,0,0,4,16595430,24
6318,2,1121,1,1,3,0,1,0,0,4,7161000,39
6319,5,1979,2,1,5,1,1,0,0,5,12952300,35
6320,0,1105,1,1,3,1,0,2,0,2,8936750,45
6321,3,1528,2,1,4,0,2,0,2,0,7085950,50
6322,5,1712,1,1,4,1,2,1,0,4,12498810,25
6323,1,955,1,1,3,0,2,0,1,6,9552295,12
6324,2,802,1,1,3,0,2,0,2,5,8022740,28
6325,0,701,1,1,2,1,1,1,0,0,3785500,7
6326,0,1418,2,2,4,1,2,1,0,1,6555750,40
6327,1,1155,1,1,3,0,0,0,0,6,13468145,23
6328,2,1061,1,1,3,1,1,1,2,6,10157300,38
6329,4,2258,4,2,6,0,0,1,1,5,17346200,20
6330,2,947,1,1,3,0,1,1,2,6,9060600,12
6331,4,1868,3,2,5,1,2,2,2,5,12043540,28
6332,6,1713,1,1,4,0,2,2,0,5,12733640,30
6333,2,886,1,1,3,0,0,1,1,4,10354350,9
6334,4,2122,3,2,5,0,0,1,1,6,17155600,19
6335,0,980,1,1,3,0,2,1,1,4,6184500,36
6336,5,1916,2,1,5,1,0,2,2,6,23407860,8
6337,4,2079,3,2,5,0,0,1,2,6,17593940,27
6338,0,1377,2,2,4,0,1,0,1,2,6100250,37
6339,4,2363,4,2,6,0,0,1,2,5,18457180,18
6340,0,1568,2,2,4,1,1,0,2,2,7814500,45
6341,1,1210,2,2,4,1,2,1,1,4,11226950,10
6342,0,1179,1,1,3,0,1,2,0,2,5874250,13
6343,1,822,1,1,3,1,1,1,2,6,9688485,39
6344,2,1235,2,1,4,0,1,0,0,4,7999200,28
6345,6,1735,1,1,4,1,0,1,2,6,21770500,29
6346,2,745,1,1,2,1,1,2,1,4,7618500,21
6347,2,794,1,1,2,0,1,2,2,4,6762300,38
6348,6,1979,2,1,5,1,0,1,1,5,22726060,8
6349,6,1641,1,1,4,1,2,1,1,5,13255480,45
6350,3,1718,2,1,4,0,0,2,0,0,11913820,6
6351,2,706,1,1,2,1,2,1,1,4,7169720,38
6352,1,728,1,1,2,0,0,2,1,2,9094300,19
6353,3,1948,3,2,5,0,1,1,2,1,8988520,25
6354,6,1863,2,1,5,0,2,1,2,5,13912330,32
6355,5,1849,2,1,5,1,0,2,1,4,21104380,14
6356,3,1528,2,1,4,0,2,2,0,1,7882680,14
6357,5,1979,2,1,5,1,2,2,1,4,14657040,16
6358,4,1639,2,1,4,1,2,1,1,5,11097000,20
6359,0,796,1,1,2,1,2,0,2,0,4788000,37
6360,2,794,1,1,2,1,1,2,0,6,8548150,24
6361,1,748,1,1,2,1,2,2,1,1,7174975,4
6362,2,1278,2,1,4,0,2,1,2,5,10573610,13
6363,1,838,1,1,3,1,2,1,0,4,8346035,8
6364,4,2459,4,2,6,1,1,1,1,4,11716760,28
6365,0,1358,2,2,4,1,1,1,2,1,7130000,39
6366,0,731,1,1,2,0,2,0,1,6,6117625,39
6367,1,973,1,1,3,1,0,1,2,0,10979125,35
6368,5,1757,1,1,4,0,2,1,1,6,13635670,13
6369,5,1995,2,1,5,1,2,1,0,4,13923340,22
6370,2,870,1,1,3,0,1,0,0,5,7234950,20
6372,4,2205,3,2,5,0,0,2,1,4,16473460,23
6373,2,709,1,1,2,0,0,2,2,6,11230600,16
6374,0,1206,1,1,3,0,2,0,0,2,5752250,19
6375,1,685,1,1,2,1,2,2,2,0,6980335,9
6376,5,1690,1,1,4,0,0,1,0,6,19260550,20
6377,1,786,1,1,2,0,1,1,1,4,7044865,11
6378,2,1136,1,1,3,0,1,1,1,5,8655900,18
6379,2,1268,2,1,4,0,0,1,0,6,13982900,17
6380,0,1012,1,1,3,1,2,0,2,2,6986750,35
6381,2,1198,1,1,3,1,0,0,0,5,13891800,4
6382,0,1152,1,1,3,1,1,0,0,4,6340500,42
6383,2,1034,1,1,3,0,0,1,0,6,12053400,24
6384,6,1869,2,1,5,1,0,1,0,6,21283130,39
6385,2,773,1,1,2,1,1,1,1,6,8824900,5
6386,4,2273,4,2,6,0,1,2,2,5,11950520,6
6387,2,956,1,1,3,0,2,2,2,6,9892670,29
6388,1,939,1,1,3,0,2,0,2,2,8116455,37
6389,4,1938,3,2,5,0,1,1,1,6,10161000,30
6390,5,1764,1,1,4,1,0,1,1,5,20329120,25
6391,6,1920,2,1,5,0,2,0,2,5,14488580,19
6392,0,525,1,1,2,0,1,1,1,5,4980250,40
6393,1,653,1,1,2,1,1,1,2,0,6059010,14
6394,5,1700,1,1,4,1,0,1,1,4,19125010,43
6395,3,1505,2,1,4,1,0,1,2,0,12089580,44
6396,0,1589,2,2,4,1,2,1,0,1,7270375,24
6397,3,1829,3,2,5,0,0,2,0,1,12774630,34
6398,2,963,1,1,3,1,0,0,1,5,12530800,3
6399,4,1724,2,1,4,1,1,1,1,4,9774800,30
6400,1,731,1,1,2,1,1,1,0,5,7995545,23
6401,5,1911,2,1,5,0,1,1,0,4,11121130,34
6402,2,1239,2,1,4,1,2,1,0,5,10335130,30
6403,0,508,1,1,2,1,1,1,2,0,3944500,42
6404,2,893,1,1,3,0,1,1,1,6,8032400,28
6405,3,1973,3,2,5,0,0,1,0,6,16444460,7
6406,2,1050,1,1,3,0,1,1,0,5,7734500,18
6407,3,1779,2,1,4,0,0,1,2,2,13515920,46
6408,1,1078,1,1,3,0,0,1,2,2,12508550,10
6409,4,2470,4,2,6,1,0,2,1,5,19753360,17
6410,1,1170,1,1,3,1,0,1,1,2,13926830,22
6411,1,706,1,1,2,0,2,2,0,0,4828750,10
6412,5,1897,2,1,5,1,1,1,0,4,12086610,43
6413,4,1858,3,2,5,1,1,1,2,6,11443980,29
6414,1,1134,1,1,3,1,1,1,1,5,9685425,14
6415,0,1057,1,1,3,0,2,1,0,0,3968625,21
6416,6,1630,1,1,4,1,1,1,2,4,12121290,31
6417,4,2202,3,2,5,0,0,1,1,4,16152680,24
6418,2,1209,2,1,4,1,2,0,0,4,9060830,37
6419,2,1068,1,1,3,0,0,0,2,6,13426800,4
6420,0,1366,2,2,4,1,1,1,0,4,7662250,10
6421,6,1727,1,1,4,1,0,1,2,4,19697720,26
6422,5,1673,1,1,4,0,1,1,1,6,11604630,44
6423,6,1954,2,1,5,1,1,1,1,6,14885280,23
6424,1,1022,1,1,3,1,0,1,1,0,11294655,17
6425,5,1915,2,1,5,1,1,0,0,6,13531290,26
6426,2,803,1,1,3,0,2,1,0,4,6822110,8
6427,1,1241,2,2,4,0,1,0,0,6,10070405,6
6428,2,993,1,1,3,1,1,1,1,6,10189350,16
6429,1,779,1,1,2,0,0,0,1,2,8852535,28
6430,3,1972,3,2,5,1,1,1,0,5,10611070,26
6431,4,2366,4,2,6,1,1,1,1,6,12763380,28
6432,1,1104,1,1,3,0,1,1,2,4,9079875,4
6433,3,1509,2,1,4,1,2,2,1,1,9318600,20
6434,4,2001,3,2,5,1,0,1,1,5,16841700,4
6435,3,1735,2,1,4,1,1,2,1,4,9593020,41
6436,2,730,1,1,2,1,0,1,2,4,10706200,40
6437,2,1148,1,1,3,0,1,1,1,5,8689650,22
6438,6,1781,1,1,4,0,2,1,1,5,13580180,40
6439,2,951,1,1,3,0,0,1,0,4,10303350,12
6440,2,1189,1,1,3,0,0,1,2,6,14645650,6
6441,3,1899,3,2,5,1,2,1,2,6,12450610,47
6442,2,1212,2,1,4,1,2,2,2,5,10995190,32
6443,2,1136,1,1,3,0,2,1,0,5,8578170,19
6444,1,1059,1,1,3,0,1,1,2,0,6212280,31
6445,4,2172,3,2,5,1,2,1,1,6,13027180,17
6446,4,2451,4,2,6,1,0,2,1,5,19807800,10
6447,3,1834,3,2,5,0,0,1,0,4,13746750,30
6448,3,1609,2,1,4,0,1,0,1,5,8755610,18
6449,5,1845,2,1,5,0,0,1,2,6,20940440,41
6450,4,2084,3,2,5,1,0,2,2,6,18098940,27
6451,1,936,1,1,3,1,2,2,2,1,8487780,12
6452,4,2403,4,2,6,0,0,2,1,5,18483960,8
6453,5,1533,1,1,4,1,2,1,2,6,14560920,29
6454,2,856,1,1,3,1,2,1,1,4,8540670,25
6455,2,841,1,1,3,0,0,2,0,6,10937450,11
6456,2,1083,1,1,3,0,2,2,0,5,8642060,13
6457,3,1721,2,1,4,0,1,1,0,5,8798650,24
6458,2,1276,2,1,4,1,2,1,0,4,9615620,33
6459,2,974,1,1,3,0,0,1,1,5,11812650,7
6460,1,827,1,1,3,0,2,0,2,0,6348535,9
6461,2,1159,1,1,3,1,2,2,0,4,9051580,33
6462,2,742,1,1,2,0,1,1,0,5,6725100,5
6463,0,849,1,1,2,1,0,1,1,6,9467250,42
6464,2,960,1,1,3,0,2,0,1,4,7968450,11
6465,3,1928,3,2,5,1,0,1,0,1,14686020,16
6466,3,1648,2,1,4,1,2,1,0,0,8254510,12
6467,6,1538,1,1,4,0,0,1,0,6,17560410,18
6468,2,715,1,1,2,1,1,1,0,5,7300250,27
6469,0,1201,1,1,3,0,2,2,2,6,8291375,38
6470,1,668,1,1,2,0,1,0,2,0,5076885,19
6471,3,1545,2,1,4,0,2,1,2,1,8624170,5
6472,1,1206,2,2,4,0,2,0,1,1,8399365,11
6473,3,1694,2,1,4,0,0,2,2,6,14868160,53
6474,5,1656,1,1,4,0,1,1,2,6,12917000,15
6475,2,964,1,1,3,1,2,1,1,5,9052280,39
6476,1,951,1,1,3,1,2,1,0,5,9364825,15
6477,0,835,1,1,2,1,2,1,1,4,6454125,38
6478,5,1548,1,1,4,1,2,1,1,4,12109340,35
6479,2,827,1,1,3,1,1,0,1,5,8701550,16
6480,4,1834,3,2,5,1,1,1,1,5,10892720,26
6481,3,1840,3,2,5,0,2,1,0,1,8566460,7
6482,3,1973,3,2,5,1,0,1,2,6,18179660,33
6483,5,1829,2,1,5,0,1,1,0,5,11265840,41
6484,6,1851,2,1,5,1,0,0,2,5,21660460,7
6485,0,1519,2,2,4,1,0,1,0,5,12096000,23
6486,3,1822,3,2,5,0,0,2,0,4,13901150,25
6487,0,721,1,1,2,1,2,1,1,2,5710375,30
6488,2,1022,1,1,3,0,1,1,2,5,8232600,36
6489,0,588,1,1,2,1,1,2,2,2,6189750,17
6490,5,1716,1,1,4,0,2,1,0,5,12188020,11
6491,2,955,1,1,3,1,1,1,1,4,8059250,23
6492,0,817,1,1,2,1,0,1,0,4,8409000,12
6493,1,1036,1,1,3,1,2,1,1,5,10233215,21
6494,3,1682,2,1,4,1,1,1,2,2,9283610,47
6495,1,628,1,1,2,1,2,0,0,5,7603540,15
6496,2,941,1,1,3,1,0,1,0,6,12303350,29
6497,0,647,1,1,2,1,1,2,2,0,4971250,37
6498,2,838,1,1,3,1,1,0,1,6,8689250,30
6499,0,849,1,1,2,1,1,0,2,2,6457750,30
6500,1,1048,1,1,3,1,1,0,0,6,9531325,15
6501,4,2383,4,2,6,1,0,1,1,5,19642900,5
6502,2,820,1,1,3,0,1,1,2,4,7451850,7
6503,0,752,1,1,2,1,1,1,2,2,5734000,48
6504,6,1923,2,1,5,0,1,2,0,5,13133030,9
6505,3,2000,3,2,5,0,0,1,1,2,15108770,46
6506,0,1412,2,2,4,0,0,1,0,2,9671750,9
6507,2,979,1,1,3,1,2,2,2,5,10173430,35
6508,2,1000,1,1,3,0,2,2,2,5,9869950,12
6509,1,961,1,1,3,0,1,0,1,5,8326585,39
6510,0,1297,1,1,3,0,0,1,2,2,9896250,43
6511,0,714,1,1,2,1,2,0,0,4,5736500,17
6512,3,1505,2,1,4,1,0,0,0,2,12368750,10
6513,3,1955,3,2,5,0,2,1,0,2,8862060,42
6514,3,1578,2,1,4,1,0,0,1,4,14049630,38
6515,2,812,1,1,3,0,1,1,1,6,8600300,6
6516,5,1898,2,1,5,1,2,0,2,6,16243160,5
6517,3,1868,3,2,5,0,2,1,0,1,8110160,37
6518,2,701,1,1,2,0,0,0,0,5,8389450,39
6519,2,1068,1,1,3,0,1,0,2,5,9085400,4
6520,3,1521,2,1,4,0,1,1,0,6,8564170,46
6521,5,1572,1,1,4,1,1,1,0,5,11447880,34
6522,6,1910,2,1,5,1,2,2,2,5,15397020,41
6523,2,901,1,1,3,0,1,1,2,6,8704550,29
6524,3,1586,2,1,4,0,1,1,0,1,7197730,13
6525,3,1782,2,1,4,1,1,1,2,5,10851750,20
6526,0,684,1,1,2,0,2,1,2,6,7145500,39
6527,2,1165,1,1,3,0,0,1,0,5,12492250,23
6528,1,698,1,1,2,0,2,1,0,1,4770810,34
6529,6,1904,2,1,5,1,1,1,2,6,14956290,42
6530,4,2386,4,2,6,1,0,2,1,5,19477760,7
6531,5,1640,1,1,4,0,0,1,1,6,19536370,16
6532,0,1282,1,1,3,1,1,1,1,0,5813750,49
6533,1,787,1,1,2,0,2,1,2,2,7484785,39
6534,4,1508,2,1,4,1,2,2,2,6,11164340,29
6536,6,1803,2,1,5,1,0,1,0,6,20626490,22
6537,2,1200,1,1,3,1,2,1,0,6,10291500,14
6538,6,1743,1,1,4,0,0,0,2,6,19954710,43
6539,2,771,1,1,2,1,1,0,1,4,7542800,7
6540,4,1325,1,1,3,0,1,1,1,6,8677460,23
6541,3,1569,2,1,4,1,2,1,2,0,8937320,6
6542,2,1019,1,1,3,1,1,1,2,5,9860700,14
6543,0,1524,2,2,4,0,1,0,0,1,5412500,41
6544,2,1202,2,1,4,0,0,1,0,5,12548800,31
6545,2,802,1,1,3,0,0,1,1,4,9787650,39
6546,5,1968,2,1,5,1,0,2,1,5,22579530,9
6547,3,1693,2,1,4,1,2,0,1,0,8168160,48
6548,2,932,1,1,3,1,1,0,2,5,8924700,29
6549,0,1071,1,1,3,0,1,2,1,4,6478250,13
6550,3,1866,3,2,5,1,1,1,0,5,10113810,17
6551,3,1844,3,2,5,0,1,2,1,2,9573230,14
6552,2,1016,1,1,3,0,2,0,1,5,8896420,6
6553,0,803,1,1,2,0,0,2,0,6,7794500,46
6554,2,862,1,1,3,0,1,0,0,6,7990550,4
6555,3,1500,2,1,4,1,1,1,0,2,7686500,54
6556,4,2491,4,2,6,1,0,2,1,6,20016180,29
6557,3,1704,2,1,4,0,2,1,1,4,9810880,14
6558,3,1803,3,2,5,0,0,1,2,2,14705880,13
6559,6,1541,1,1,4,0,2,2,0,6,12522140,12
6560,2,1178,1,1,3,1,0,0,0,4,12718400,28
6561,0,1473,2,2,4,1,0,0,2,2,12083500,10
6562,0,594,1,1,2,1,1,2,2,5,6518000,48
6563,6,1701,1,1,4,1,0,2,2,5,20460930,18
6564,0,1169,1,1,3,0,0,1,1,0,7203000,39
6565,5,1684,1,1,4,1,0,2,1,5,19871700,24
6566,6,1569,1,1,4,0,0,2,2,5,18316390,17
6567,2,1232,2,1,4,1,1,1,2,4,9815100,22
6568,2,958,1,1,3,0,0,0,0,4,10001300,18
6569,4,1583,2,1,4,0,1,2,1,6,9588000,30
6570,1,907,1,1,3,1,1,1,2,0,6646610,33
6571,4,1702,2,1,4,1,0,1,2,5,15596520,15
6572,0,739,1,1,2,0,0,2,1,4,6957500,42
6573,3,1760,2,1,4,1,1,2,0,0,7057360,47
6574,3,1956,3,2,5,1,2,0,0,0,8676350,34
6575,2,714,1,1,2,1,2,1,2,6,9691680,6
6576,6,1848,2,1,5,1,1,1,2,5,13921280,18
6577,2,1005,1,1,3,1,0,1,1,6,13449750,21
6578,5,1638,1,1,4,0,1,1,1,6,12161870,21
6579,2,1294,2,1,4,1,2,0,1,5,11157530,8
6580,6,1653,1,1,4,1,1,2,2,5,13547020,16
6581,5,1950,2,1,5,0,2,1,0,6,14034060,37
6582,3,1841,3,2,5,1,0,1,1,5,16315140,32
6583,0,1252,1,1,3,0,0,1,2,5,11119250,34
6584,6,1817,2,1,5,1,0,0,0,4,19775040,27
6585,4,1337,2,1,4,1,1,1,1,4,8754980,19
6586,3,1561,2,1,4,1,2,0,1,0,8429640,37
6587,5,1517,1,1,4,0,0,2,2,5,18076450,20
6588,6,1917,2,1,5,0,2,2,0,4,12776550,32
6589,0,766,1,1,2,0,1,1,2,4,5742750,37
6590,0,745,1,1,2,0,0,0,1,4,6988500,25
6591,3,1562,2,1,4,1,1,1,1,6,9941220,51
6592,4,2371,4,2,6,1,2,2,1,4,12732180,27
6593,2,991,1,1,3,0,2,2,1,5,8688420,25
6594,0,1582,2,2,4,0,2,0,0,5,8191250,16
6595,0,1348,2,2,4,1,0,2,2,2,12085000,7
6596,4,1933,3,2,5,1,2,1,1,4,11740620,18
6597,3,1737,2,1,4,0,1,1,2,5,9341570,36
6598,4,2335,4,2,6,1,0,1,2,4,18758320,16
6599,5,1946,2,1,5,1,2,0,0,6,14556550,35
6600,5,1554,1,1,4,0,1,1,2,6,12893650,4
6601,2,1039,1,1,3,0,2,0,0,4,7352780,21
6602,4,1703,2,1,4,1,0,2,1,6,16291000,10
6603,2,883,1,1,3,0,1,1,1,5,7975350,17
6604,2,1226,2,1,4,1,1,1,0,6,9864800,40
6605,5,1867,2,1,5,0,1,1,2,4,11713120,41
6606,6,1950,2,1,5,0,2,0,1,4,12755280,43
6607,2,1062,1,1,3,1,2,2,0,5,9987140,7
6608,2,870,1,1,3,1,2,0,2,5,9198650,21
6609,2,1032,1,1,3,1,2,0,1,6,10514440,4
6610,1,1015,1,1,3,1,0,2,2,0,12090050,9
6611,4,2289,4,2,6,0,2,1,1,6,12964760,9
6612,1,785,1,1,2,1,0,1,0,1,8889360,24
6613,1,878,1,1,3,0,1,0,1,6,8216980,31
6614,6,1884,2,1,5,1,2,1,2,4,14844750,18
6615,1,852,1,1,3,1,0,0,2,1,10644170,18
